timestamp(utc), x, y, z, q1, q2, q3, q4
2022-11-30T14:38:57.417933,56.2,454.6,10.3,4e-05,0.12798,-0.99178,-5e-05
2022-11-30T14:38:57.472434,56.2,454.6,10.3,4e-05,0.12799,-0.99178,-5e-05
2022-11-30T14:38:57.551495,56.2,454.5,10.4,1e-05,-0.12796,0.99178,3e-05
2022-11-30T14:38:57.621492,56.6,454.2,10.6,0.0003,-0.12791,0.99179,-1e-05
2022-11-30T14:38:57.678273,56.5,453.7,10.5,0.00023,-0.12777,0.9918,-4e-05
2022-11-30T14:38:57.742117,56.4,453.3,10.5,0.00015,-0.1278,0.9918,-6e-05
2022-11-30T14:38:57.806227,56.3,453.0,10.4,6e-05,-0.12794,0.99178,-6e-05
2022-11-30T14:38:57.870813,56.2,452.7,10.4,1e-05,0.12802,-0.99177,7e-05
2022-11-30T14:38:57.935458,56.1,452.3,10.3,8e-05,0.12804,-0.99177,7e-05
2022-11-30T14:38:58.000691,56.1,451.9,10.3,0.00012,0.12805,-0.99177,7e-05
2022-11-30T14:38:58.065442,56.1,451.6,10.3,9e-05,0.12805,-0.99177,4e-05
2022-11-30T14:38:58.129597,56.1,451.2,10.3,5e-05,0.12804,-0.99177,2e-05
2022-11-30T14:38:58.195825,56.1,450.8,10.4,4e-05,0.12802,-0.99177,1e-05
2022-11-30T14:38:58.263790,56.1,450.4,10.4,4e-05,0.12798,-0.99178,-1e-05
2022-11-30T14:38:58.330482,56.1,450.1,10.4,5e-05,0.12799,-0.99178,-2e-05
2022-11-30T14:38:58.392997,56.1,449.7,10.4,5e-05,0.12798,-0.99178,-3e-05
2022-11-30T14:38:58.460666,56.1,449.3,10.4,5e-05,0.12797,-0.99178,-4e-05
2022-11-30T14:38:58.517496,56.1,448.9,10.4,5e-05,0.12797,-0.99178,-5e-05
2022-11-30T14:38:58.585855,56.1,448.5,10.4,5e-05,0.12796,-0.99178,-5e-05
2022-11-30T14:38:58.642701,56.1,448.1,10.4,6e-05,0.12795,-0.99178,-6e-05
2022-11-30T14:38:58.708494,56.1,447.7,10.4,6e-05,0.12794,-0.99178,-6e-05
2022-11-30T14:38:58.774072,56.1,447.3,10.4,5e-05,0.12793,-0.99178,-5e-05
2022-11-30T14:38:58.840115,56.1,447.0,10.4,4e-05,0.12793,-0.99178,-5e-05
2022-11-30T14:38:58.905886,56.1,446.6,10.4,4e-05,0.12794,-0.99178,-3e-05
2022-11-30T14:38:58.976512,56.1,446.2,10.4,4e-05,0.12797,-0.99178,0.0
2022-11-30T14:38:59.032818,56.1,445.8,10.4,4e-05,0.12799,-0.99178,1e-05
2022-11-30T14:38:59.102826,56.1,445.4,10.4,4e-05,0.12799,-0.99178,1e-05
2022-11-30T14:38:59.161956,56.1,445.0,10.4,3e-05,0.12798,-0.99178,1e-05
2022-11-30T14:38:59.232231,56.1,444.6,10.4,3e-05,0.12797,-0.99178,1e-05
2022-11-30T14:38:59.289998,56.1,444.2,10.4,3e-05,0.12797,-0.99178,1e-05
2022-11-30T14:38:59.354549,56.1,443.8,10.4,4e-05,0.12797,-0.99178,1e-05
2022-11-30T14:38:59.424315,56.1,443.5,10.4,3e-05,0.12796,-0.99178,0.0
2022-11-30T14:38:59.481708,56.1,443.1,10.4,3e-05,0.12797,-0.99178,0.0
2022-11-30T14:38:59.548732,56.1,442.7,10.4,4e-05,0.12797,-0.99178,0.0
2022-11-30T14:38:59.616885,56.0,442.3,10.4,4e-05,0.12798,-0.99178,0.0
2022-11-30T14:38:59.677690,55.9,442.0,10.4,4e-05,0.12799,-0.99177,1e-05
2022-11-30T14:38:59.742852,55.7,441.6,10.4,3e-05,0.12799,-0.99178,0.0
2022-11-30T14:38:59.807267,55.6,441.2,10.4,4e-05,0.12798,-0.99178,0.0
2022-11-30T14:38:59.872503,55.4,440.9,10.4,3e-05,0.12799,-0.99178,0.0
2022-11-30T14:38:59.943901,55.3,440.5,10.4,3e-05,0.12801,-0.99177,0.0
2022-11-30T14:39:00.012040,55.1,440.2,10.4,3e-05,0.12802,-0.99177,1e-05
2022-11-30T14:39:00.069764,55.0,439.9,10.4,3e-05,0.12803,-0.99177,0.0
2022-11-30T14:39:00.134015,54.7,439.6,10.4,4e-05,0.12803,-0.99177,0.0
2022-11-30T14:39:00.199113,54.4,439.4,10.4,3e-05,0.12802,-0.99177,-1e-05
2022-11-30T14:39:00.264662,54.0,439.2,10.4,3e-05,0.12801,-0.99177,-2e-05
2022-11-30T14:39:00.332319,53.7,439.0,10.4,3e-05,0.12799,-0.99178,-2e-05
2022-11-30T14:39:00.397757,53.3,438.8,10.4,3e-05,0.12798,-0.99178,-3e-05
2022-11-30T14:39:00.453559,53.0,438.8,10.4,3e-05,0.128,-0.99177,-3e-05
2022-11-30T14:39:00.518197,52.6,438.8,10.4,3e-05,0.12804,-0.99177,-4e-05
2022-11-30T14:39:00.587025,52.2,438.9,10.4,3e-05,0.12812,-0.99176,-4e-05
2022-11-30T14:39:00.654628,51.8,439.0,10.4,3e-05,0.12818,-0.99175,-4e-05
2022-11-30T14:39:00.719800,51.4,439.1,10.4,3e-05,0.12823,-0.99174,-4e-05
2022-11-30T14:39:00.783853,51.0,439.1,10.4,3e-05,0.12822,-0.99175,-4e-05
2022-11-30T14:39:00.848801,50.6,439.1,10.4,3e-05,0.12815,-0.99176,-3e-05
2022-11-30T14:39:00.916036,50.3,439.1,10.4,2e-05,0.12807,-0.99176,-2e-05
2022-11-30T14:39:00.973097,49.9,439.2,10.4,2e-05,0.12802,-0.99177,-2e-05
2022-11-30T14:39:01.043051,49.6,439.4,10.4,2e-05,0.128,-0.99177,-1e-05
2022-11-30T14:39:01.100379,49.3,439.6,10.4,2e-05,0.12801,-0.99177,-1e-05
2022-11-30T14:39:01.165042,48.9,439.7,10.4,2e-05,0.12801,-0.99177,0.0
2022-11-30T14:39:01.230954,48.6,439.9,10.4,2e-05,0.12802,-0.99177,1e-05
2022-11-30T14:39:01.297197,48.3,440.1,10.4,2e-05,0.12802,-0.99177,1e-05
2022-11-30T14:39:01.365046,47.9,440.3,10.4,3e-05,0.12802,-0.99177,2e-05
2022-11-30T14:39:01.422685,47.6,440.5,10.4,3e-05,0.12801,-0.99177,2e-05
2022-11-30T14:39:01.491647,47.2,440.7,10.4,4e-05,0.12801,-0.99177,3e-05
2022-11-30T14:39:01.558592,46.9,440.9,10.4,4e-05,0.12802,-0.99177,3e-05
2022-11-30T14:39:01.618247,46.6,441.1,10.4,4e-05,0.128,-0.99177,1e-05
2022-11-30T14:39:01.682709,46.2,441.3,10.4,4e-05,0.12799,-0.99178,0.0
2022-11-30T14:39:01.747464,45.9,441.5,10.4,4e-05,0.12798,-0.99178,0.0
2022-11-30T14:39:01.812811,45.6,441.7,10.4,4e-05,0.12797,-0.99178,0.0
2022-11-30T14:39:01.878298,45.3,441.9,10.4,3e-05,0.12798,-0.99178,0.0
2022-11-30T14:39:01.949953,44.9,442.1,10.4,3e-05,0.12799,-0.99178,0.0
2022-11-30T14:39:02.008158,44.6,442.3,10.4,4e-05,0.128,-0.99177,0.0
2022-11-30T14:39:02.072775,44.2,442.5,10.4,3e-05,0.12799,-0.99177,0.0
2022-11-30T14:39:02.137285,43.9,442.7,10.4,3e-05,0.12799,-0.99178,1e-05
2022-11-30T14:39:02.205616,43.6,442.8,10.4,3e-05,0.12799,-0.99178,0.0
2022-11-30T14:39:02.271263,43.2,443.1,10.4,4e-05,0.128,-0.99177,0.0
2022-11-30T14:39:02.332108,42.9,443.3,10.4,3e-05,0.128,-0.99177,-1e-05
2022-11-30T14:39:02.387983,42.6,443.5,10.4,3e-05,0.128,-0.99177,-1e-05
2022-11-30T14:39:02.452212,42.2,443.6,10.4,4e-05,0.128,-0.99177,-1e-05
2022-11-30T14:39:02.517144,41.9,443.8,10.4,3e-05,0.128,-0.99177,-1e-05
2022-11-30T14:39:02.581833,41.6,444.0,10.4,4e-05,0.128,-0.99177,0.0
2022-11-30T14:39:02.646411,41.2,444.2,10.4,4e-05,0.128,-0.99177,0.0
2022-11-30T14:39:02.721228,40.9,444.4,10.4,4e-05,0.12801,-0.99177,0.0
2022-11-30T14:39:02.775137,40.6,444.6,10.4,3e-05,0.12802,-0.99177,0.0
2022-11-30T14:39:02.849930,40.2,444.8,10.4,4e-05,0.12803,-0.99177,0.0
2022-11-30T14:39:02.914162,39.9,445.0,10.4,3e-05,0.12802,-0.99177,0.0
2022-11-30T14:39:02.971125,39.6,445.2,10.4,3e-05,0.12801,-0.99177,0.0
2022-11-30T14:39:03.035758,39.2,445.4,10.4,3e-05,0.12799,-0.99178,-1e-05
2022-11-30T14:39:03.100238,38.9,445.6,10.4,4e-05,0.12799,-0.99178,-1e-05
2022-11-30T14:39:03.164590,38.6,445.8,10.4,3e-05,0.12799,-0.99177,-1e-05
2022-11-30T14:39:03.229405,38.2,446.0,10.4,3e-05,0.128,-0.99177,-1e-05
2022-11-30T14:39:03.295731,37.9,446.2,10.4,3e-05,0.128,-0.99177,0.0
2022-11-30T14:39:03.360096,37.6,446.4,10.4,3e-05,0.12799,-0.99178,0.0
2022-11-30T14:39:03.424482,37.2,446.5,10.4,3e-05,0.12798,-0.99178,0.0
2022-11-30T14:39:03.491314,36.9,446.7,10.4,3e-05,0.12798,-0.99178,0.0
2022-11-30T14:39:03.555252,36.6,446.9,10.4,2e-05,0.12798,-0.99178,0.0
2022-11-30T14:39:03.619500,36.2,447.2,10.4,2e-05,0.12799,-0.99178,-1e-05
2022-11-30T14:39:03.683762,35.9,447.5,10.4,3e-05,0.12793,-0.99178,-5e-05
2022-11-30T14:39:03.747815,35.7,447.8,10.4,4e-05,0.12792,-0.99178,-5e-05
2022-11-30T14:39:03.813282,35.5,448.0,10.4,4e-05,0.12792,-0.99178,-4e-05
2022-11-30T14:39:03.878230,35.2,448.4,10.4,4e-05,0.12793,-0.99178,-3e-05
2022-11-30T14:39:03.943092,35.0,448.7,10.4,4e-05,0.12795,-0.99178,-2e-05
2022-11-30T14:39:04.007754,34.8,449.0,10.4,3e-05,0.12796,-0.99178,-1e-05
2022-11-30T14:39:04.072802,34.5,449.3,10.4,3e-05,0.12797,-0.99178,0.0
2022-11-30T14:39:04.137855,34.2,449.6,10.3,0.00017,0.128,-0.99177,5e-05
2022-11-30T14:39:04.205056,34.1,449.9,10.2,0.0002,0.12802,-0.99177,6e-05
2022-11-30T14:39:04.272011,34.1,450.3,10.3,0.00014,0.12802,-0.99177,5e-05
2022-11-30T14:39:04.336734,34.2,450.8,10.3,8e-05,0.12801,-0.99177,3e-05
2022-11-30T14:39:04.401659,34.3,451.2,10.4,3e-05,0.128,-0.99177,2e-05
2022-11-30T14:39:04.469431,34.3,451.6,10.4,0.0,0.128,-0.99177,1e-05
2022-11-30T14:39:04.524230,34.5,451.9,10.4,0.0,-0.12801,0.99177,-1e-05
2022-11-30T14:39:04.601190,34.7,452.3,10.4,1e-05,0.12803,-0.99177,1e-05
2022-11-30T14:39:04.657267,35.0,452.6,10.4,0.0,0.12804,-0.99177,2e-05
2022-11-30T14:39:04.722051,35.2,452.9,10.4,1e-05,0.12803,-0.99177,2e-05
2022-11-30T14:39:04.786527,35.4,453.2,10.4,2e-05,0.12803,-0.99177,1e-05
2022-11-30T14:39:04.851188,35.6,453.5,10.4,3e-05,0.12801,-0.99177,1e-05
2022-11-30T14:39:04.916146,35.9,453.8,10.4,4e-05,0.128,-0.99177,1e-05
2022-11-30T14:39:04.980436,36.1,454.1,10.4,4e-05,0.128,-0.99177,1e-05
2022-11-30T14:39:05.044684,36.5,454.3,10.4,4e-05,0.128,-0.99177,2e-05
2022-11-30T14:39:05.109514,36.8,454.5,10.4,4e-05,0.12801,-0.99177,2e-05
2022-11-30T14:39:05.184200,37.1,454.7,10.4,4e-05,0.12801,-0.99177,2e-05
2022-11-30T14:39:05.250652,37.5,454.9,10.4,4e-05,0.12801,-0.99177,2e-05
2022-11-30T14:39:05.306001,37.8,455.1,10.4,4e-05,0.12802,-0.99177,2e-05
2022-11-30T14:39:05.371423,38.1,455.2,10.4,4e-05,0.12802,-0.99177,2e-05
2022-11-30T14:39:05.437988,38.5,455.4,10.4,4e-05,0.12802,-0.99177,2e-05
2022-11-30T14:39:05.502478,38.8,455.6,10.4,4e-05,0.12802,-0.99177,3e-05
2022-11-30T14:39:05.566761,39.2,455.8,10.4,3e-05,0.12801,-0.99177,2e-05
2022-11-30T14:39:05.631166,39.5,456.0,10.4,3e-05,0.12801,-0.99177,2e-05
2022-11-30T14:39:05.695375,39.8,456.2,10.4,3e-05,0.12801,-0.99177,2e-05
2022-11-30T14:39:05.759833,40.2,456.4,10.4,3e-05,0.128,-0.99177,1e-05
2022-11-30T14:39:05.824236,40.5,456.6,10.4,3e-05,0.128,-0.99177,1e-05
2022-11-30T14:39:05.888950,40.9,456.8,10.4,3e-05,0.12799,-0.99178,0.0
2022-11-30T14:39:05.953833,41.2,457.0,10.4,3e-05,0.12799,-0.99178,0.0
2022-11-30T14:39:06.018980,41.5,457.2,10.4,3e-05,0.12799,-0.99178,0.0
2022-11-30T14:39:06.083231,41.9,457.4,10.4,3e-05,0.12799,-0.99178,0.0
2022-11-30T14:39:06.147785,42.2,457.6,10.4,3e-05,0.12799,-0.99178,0.0
2022-11-30T14:39:06.214761,42.5,457.8,10.4,2e-05,0.12799,-0.99178,0.0
2022-11-30T14:39:06.279435,42.9,457.9,10.4,2e-05,0.12799,-0.99178,-1e-05
2022-11-30T14:39:06.346065,43.2,458.1,10.4,2e-05,0.12799,-0.99178,-1e-05
2022-11-30T14:39:06.411385,43.6,458.3,10.4,2e-05,0.12799,-0.99178,-1e-05
2022-11-30T14:39:06.480247,43.9,458.5,10.4,2e-05,0.12799,-0.99177,-1e-05
2022-11-30T14:39:06.534228,44.2,458.7,10.4,2e-05,0.12799,-0.99178,0.0
2022-11-30T14:39:06.599128,44.6,458.9,10.4,2e-05,0.12799,-0.99178,0.0
2022-11-30T14:39:06.664103,44.9,459.1,10.4,3e-05,0.12799,-0.99178,0.0
2022-11-30T14:39:06.728459,45.2,459.3,10.4,3e-05,0.12799,-0.99178,0.0
2022-11-30T14:39:06.793531,45.5,459.5,10.4,4e-05,0.12799,-0.99178,0.0
2022-11-30T14:39:06.858342,45.9,459.7,10.4,3e-05,0.12799,-0.99178,-1e-05
2022-11-30T14:39:06.923345,46.2,459.8,10.4,4e-05,0.12798,-0.99178,-1e-05
2022-11-30T14:39:06.988323,46.5,460.0,10.4,4e-05,0.12798,-0.99178,-1e-05
2022-11-30T14:39:07.052709,46.9,460.2,10.4,3e-05,0.12798,-0.99178,-1e-05
2022-11-30T14:39:07.118138,47.2,460.4,10.4,3e-05,0.12798,-0.99178,-1e-05
2022-11-30T14:39:07.183438,47.6,460.6,10.4,3e-05,0.12798,-0.99178,-1e-05
2022-11-30T14:39:07.247829,47.9,460.8,10.4,2e-05,0.12798,-0.99178,-1e-05
2022-11-30T14:39:07.314323,48.2,461.0,10.4,2e-05,0.12798,-0.99178,-1e-05
2022-11-30T14:39:07.380585,48.6,461.2,10.4,2e-05,0.12798,-0.99178,-1e-05
2022-11-30T14:39:07.444848,48.9,461.4,10.4,3e-05,0.12798,-0.99178,-1e-05
2022-11-30T14:39:07.508757,49.2,461.6,10.4,3e-05,0.12798,-0.99178,-1e-05
2022-11-30T14:39:07.573392,49.6,461.8,10.4,3e-05,0.12798,-0.99178,-1e-05
2022-11-30T14:39:07.630738,49.9,462.0,10.4,2e-05,0.12798,-0.99178,-1e-05
2022-11-30T14:39:07.695751,50.3,462.0,10.4,2e-05,0.12795,-0.99178,-1e-05
2022-11-30T14:39:07.760200,50.7,462.1,10.4,2e-05,0.12794,-0.99178,-1e-05
2022-11-30T14:39:07.824813,51.1,462.2,10.4,2e-05,0.12792,-0.99178,-1e-05
2022-11-30T14:39:07.889083,51.4,462.2,10.4,3e-05,0.1279,-0.99179,-1e-05
2022-11-30T14:39:07.953228,51.8,462.3,10.4,3e-05,0.12787,-0.99179,-1e-05
2022-11-30T14:39:08.017764,52.2,462.3,10.4,3e-05,0.12785,-0.99179,-1e-05
2022-11-30T14:39:08.082586,52.6,462.4,10.4,3e-05,0.12783,-0.9918,-2e-05
2022-11-30T14:39:08.147040,53.0,462.4,10.4,3e-05,0.12781,-0.9918,-1e-05
2022-11-30T14:39:08.211453,53.3,462.3,10.4,3e-05,0.12779,-0.9918,-1e-05
2022-11-30T14:39:08.275830,53.7,462.1,10.4,3e-05,0.12784,-0.99179,0.0
2022-11-30T14:39:08.340754,54.0,462.0,10.4,3e-05,0.12789,-0.99179,0.0
2022-11-30T14:39:08.406317,54.3,461.8,10.4,2e-05,0.12794,-0.99178,0.0
2022-11-30T14:39:08.472118,54.7,461.6,10.4,3e-05,0.12796,-0.99178,0.0
2022-11-30T14:39:08.536742,55.0,461.4,10.4,3e-05,0.12797,-0.99178,0.0
2022-11-30T14:39:08.603952,55.2,461.1,10.4,4e-05,0.12798,-0.99178,0.0
2022-11-30T14:39:08.669099,55.5,460.8,10.4,3e-05,0.12799,-0.99178,1e-05
2022-11-30T14:39:08.733276,55.7,460.5,10.4,3e-05,-0.128,0.99177,1e-05
2022-11-30T14:39:08.791184,56.0,460.2,10.6,0.00025,-0.128,0.99177,5e-05
2022-11-30T14:39:08.855731,56.0,459.9,10.6,0.00022,-0.128,0.99177,4e-05
2022-11-30T14:39:08.933556,56.0,459.5,10.5,0.00015,-0.12801,0.99177,3e-05
2022-11-30T14:39:08.987647,56.0,459.1,10.5,9e-05,-0.12801,0.99177,2e-05
2022-11-30T14:39:09.052933,55.9,458.6,10.4,2e-05,-0.12802,0.99177,1e-05
2022-11-30T14:39:09.117961,55.9,458.2,10.4,5e-05,0.12802,-0.99177,0.0
2022-11-30T14:39:09.183285,55.9,457.8,10.3,0.00011,0.12802,-0.99177,1e-05
2022-11-30T14:39:09.248511,55.9,457.4,10.3,0.00012,0.12802,-0.99177,1e-05
2022-11-30T14:39:09.312462,55.9,457.1,10.3,9e-05,0.12802,-0.99177,1e-05
2022-11-30T14:39:09.377012,56.0,456.7,10.3,6e-05,0.12802,-0.99177,1e-05
2022-11-30T14:39:09.444509,56.0,456.3,10.4,5e-05,0.128,-0.99177,1e-05
2022-11-30T14:39:09.509043,56.1,455.9,10.4,4e-05,0.128,-0.99177,1e-05
2022-11-30T14:39:09.573542,56.1,455.5,10.4,4e-05,0.12801,-0.99177,1e-05
2022-11-30T14:39:09.638578,56.1,455.1,10.4,3e-05,0.128,-0.99177,1e-05
2022-11-30T14:39:09.703695,56.1,454.8,10.4,3e-05,0.12801,-0.99177,0.0
2022-11-30T14:39:09.768133,56.1,454.6,10.3,6e-05,0.12802,-0.99177,0.0
2022-11-30T14:39:09.822156,56.1,454.6,10.3,9e-05,0.12802,-0.99177,0.0
2022-11-30T14:39:09.886278,56.1,454.6,10.3,8e-05,0.12802,-0.99177,0.0
2022-11-30T14:39:09.950811,56.1,454.6,10.3,7e-05,0.12802,-0.99177,0.0
2022-11-30T14:39:10.015713,56.1,454.6,10.3,6e-05,0.12802,-0.99177,0.0
2022-11-30T14:39:10.080449,56.1,454.6,10.4,5e-05,0.12802,-0.99177,0.0
2022-11-30T14:39:10.139626,56.2,454.6,10.4,4e-05,0.12802,-0.99177,0.0
2022-11-30T14:39:10.205976,56.2,454.6,10.4,4e-05,0.12801,-0.99177,-1e-05
2022-11-30T14:39:10.263082,56.2,454.6,10.4,3e-05,0.12801,-0.99177,-1e-05
2022-11-30T14:39:10.330082,56.2,454.6,10.4,3e-05,0.12801,-0.99177,-1e-05
2022-11-30T14:39:10.394058,56.2,454.6,10.4,3e-05,0.128,-0.99177,0.0
2022-11-30T14:39:10.460147,56.2,454.6,10.4,2e-05,0.12801,-0.99177,0.0
2022-11-30T14:39:14.567731,-47.0,441.3,10.3,0.0001,0.12773,-0.99181,2e-05
2022-11-30T14:39:14.604281,-47.0,441.3,10.3,0.0001,0.12773,-0.99181,2e-05
2022-11-30T14:39:14.636746,-47.0,441.3,10.3,0.0001,0.12772,-0.99181,2e-05
2022-11-30T14:39:14.707212,-46.9,441.4,10.5,6e-05,-0.12768,0.99182,5e-05
2022-11-30T14:39:14.767595,-47.0,441.6,10.5,0.00015,-0.12763,0.99182,0.00012
2022-11-30T14:39:14.836669,-47.4,441.8,10.5,7e-05,-0.12772,0.99181,0.0001
2022-11-30T14:39:14.896477,-47.8,442.0,10.4,2e-05,0.12777,-0.9918,-5e-05
2022-11-30T14:39:14.966847,-48.2,442.2,10.3,9e-05,0.12781,-0.9918,0.0
2022-11-30T14:39:15.024066,-48.6,442.4,10.3,0.00012,0.12787,-0.99179,2e-05
2022-11-30T14:39:15.094983,-48.9,442.6,10.3,8e-05,0.12789,-0.99179,3e-05
2022-11-30T14:39:15.153821,-49.2,442.8,10.3,7e-05,0.12791,-0.99179,3e-05
2022-11-30T14:39:15.216259,-49.6,443.0,10.3,8e-05,0.12796,-0.99178,3e-05
2022-11-30T14:39:15.281745,-49.9,443.3,10.3,7e-05,0.12799,-0.99177,2e-05
2022-11-30T14:39:15.347164,-50.2,443.5,10.4,5e-05,0.12799,-0.99178,1e-05
2022-11-30T14:39:15.415760,-50.5,443.7,10.4,5e-05,0.128,-0.99177,1e-05
2022-11-30T14:39:15.481935,-50.9,443.9,10.3,6e-05,0.128,-0.99177,1e-05
2022-11-30T14:39:15.549150,-51.2,444.1,10.4,5e-05,0.128,-0.99177,1e-05
2022-11-30T14:39:15.610832,-51.5,444.3,10.4,4e-05,0.12799,-0.99178,0.0
2022-11-30T14:39:15.675284,-51.9,444.5,10.4,5e-05,0.12799,-0.99178,1e-05
2022-11-30T14:39:15.739495,-52.2,444.7,10.4,5e-05,0.128,-0.99177,1e-05
2022-11-30T14:39:15.804440,-52.5,444.9,10.4,4e-05,0.128,-0.99177,1e-05
2022-11-30T14:39:15.868845,-52.9,445.0,10.4,4e-05,0.12798,-0.99178,1e-05
2022-11-30T14:39:15.933049,-53.2,445.2,10.4,4e-05,0.12798,-0.99178,2e-05
2022-11-30T14:39:15.997741,-53.5,445.4,10.4,4e-05,0.128,-0.99177,1e-05
2022-11-30T14:39:16.063302,-53.9,445.6,10.4,3e-05,0.12799,-0.99178,1e-05
2022-11-30T14:39:16.130105,-54.2,445.8,10.4,4e-05,0.12798,-0.99178,1e-05
2022-11-30T14:39:16.200816,-54.6,446.0,10.4,5e-05,0.12798,-0.99178,1e-05
2022-11-30T14:39:16.260235,-54.9,446.2,10.4,4e-05,0.12799,-0.99178,1e-05
2022-11-30T14:39:16.325731,-55.2,446.4,10.4,3e-05,0.12798,-0.99178,1e-05
2022-11-30T14:39:16.390391,-55.5,446.6,10.4,4e-05,0.12798,-0.99178,1e-05
2022-11-30T14:39:16.455769,-55.9,446.8,10.4,3e-05,0.12799,-0.99178,1e-05
2022-11-30T14:39:16.525056,-56.2,447.0,10.4,3e-05,0.128,-0.99177,1e-05
2022-11-30T14:39:16.582421,-56.5,447.2,10.4,2e-05,0.12799,-0.99178,1e-05
2022-11-30T14:39:16.652593,-56.9,447.4,10.4,3e-05,0.12799,-0.99178,1e-05
2022-11-30T14:39:16.712078,-57.2,447.6,10.4,3e-05,0.12802,-0.99177,0.0
2022-11-30T14:39:16.777145,-57.5,447.9,10.4,3e-05,0.12802,-0.99177,0.0
2022-11-30T14:39:16.843227,-57.8,448.1,10.4,3e-05,0.12802,-0.99177,0.0
2022-11-30T14:39:16.912827,-58.1,448.4,10.4,4e-05,0.12801,-0.99177,0.0
2022-11-30T14:39:16.963031,-58.3,448.7,10.4,3e-05,0.128,-0.99177,0.0
2022-11-30T14:39:17.042442,-58.6,448.9,10.4,3e-05,0.128,-0.99177,0.0
2022-11-30T14:39:17.102429,-58.9,449.3,10.3,0.00011,0.12803,-0.99177,2e-05
2022-11-30T14:39:17.167978,-59.0,449.6,10.3,0.00011,0.12805,-0.99177,2e-05
2022-11-30T14:39:17.223412,-59.2,450.0,10.3,0.00011,0.12805,-0.99177,2e-05
2022-11-30T14:39:17.292542,-59.3,450.3,10.3,9e-05,0.12802,-0.99177,2e-05
2022-11-30T14:39:17.353809,-59.3,450.7,10.4,5e-05,0.12801,-0.99177,1e-05
2022-11-30T14:39:17.421427,-59.3,451.1,10.4,0.0,0.12801,-0.99177,-1e-05
2022-11-30T14:39:17.487293,-59.2,451.5,10.4,2e-05,-0.12799,0.99178,2e-05
2022-11-30T14:39:17.547362,-59.2,451.9,10.4,1e-05,-0.12797,0.99178,2e-05
2022-11-30T14:39:17.614599,-59.1,452.3,10.4,0.0,-0.12797,0.99178,2e-05
2022-11-30T14:39:17.679764,-59.0,452.6,10.4,1e-05,0.12798,-0.99178,-2e-05
2022-11-30T14:39:17.737043,-58.8,453.0,10.4,2e-05,0.12796,-0.99178,-3e-05
2022-11-30T14:39:17.801957,-58.6,453.3,10.4,2e-05,0.12795,-0.99178,-2e-05
2022-11-30T14:39:17.879479,-58.3,453.6,10.4,3e-05,0.12797,-0.99178,0.0
2022-11-30T14:39:17.937039,-58.1,453.8,10.4,3e-05,0.12797,-0.99178,0.0
2022-11-30T14:39:18.005367,-57.8,454.1,10.4,3e-05,0.12798,-0.99178,1e-05
2022-11-30T14:39:18.072636,-57.5,454.4,10.4,3e-05,0.128,-0.99177,1e-05
2022-11-30T14:39:18.127766,-57.2,454.6,10.4,3e-05,0.12801,-0.99177,3e-05
2022-11-30T14:39:18.192417,-56.9,454.8,10.4,2e-05,0.12803,-0.99177,5e-05
2022-11-30T14:39:18.257412,-56.5,455.0,10.4,2e-05,0.12803,-0.99177,5e-05
2022-11-30T14:39:18.335573,-56.2,455.2,10.4,2e-05,0.12803,-0.99177,4e-05
2022-11-30T14:39:18.392574,-55.9,455.4,10.4,2e-05,0.12803,-0.99177,4e-05
2022-11-30T14:39:18.453919,-55.5,455.6,10.4,3e-05,0.12803,-0.99177,4e-05
2022-11-30T14:39:18.517832,-55.2,455.8,10.4,2e-05,0.12803,-0.99177,4e-05
2022-11-30T14:39:18.583021,-54.9,456.0,10.4,2e-05,0.12803,-0.99177,3e-05
2022-11-30T14:39:18.647770,-54.5,456.2,10.4,2e-05,0.12803,-0.99177,3e-05
2022-11-30T14:39:18.712232,-54.2,456.4,10.4,3e-05,0.12802,-0.99177,2e-05
2022-11-30T14:39:18.776097,-53.9,456.6,10.4,3e-05,0.12802,-0.99177,2e-05
2022-11-30T14:39:18.840762,-53.5,456.8,10.4,3e-05,0.12801,-0.99177,2e-05
2022-11-30T14:39:18.905157,-53.2,456.9,10.4,3e-05,0.12801,-0.99177,1e-05
2022-11-30T14:39:18.970399,-52.8,457.1,10.4,3e-05,0.128,-0.99177,1e-05
2022-11-30T14:39:19.037960,-52.5,457.3,10.4,2e-05,0.128,-0.99177,1e-05
2022-11-30T14:39:19.104123,-52.2,457.5,10.4,3e-05,0.12799,-0.99177,1e-05
2022-11-30T14:39:19.169144,-51.8,457.7,10.4,3e-05,0.12799,-0.99178,0.0
2022-11-30T14:39:19.234045,-51.5,457.9,10.4,3e-05,0.12799,-0.99178,0.0
2022-11-30T14:39:19.298846,-51.2,458.1,10.4,3e-05,0.12799,-0.99178,0.0
2022-11-30T14:39:19.356035,-50.8,458.3,10.4,2e-05,0.12798,-0.99178,-1e-05
2022-11-30T14:39:19.420847,-50.5,458.5,10.4,3e-05,0.12798,-0.99178,-1e-05
2022-11-30T14:39:19.489163,-50.2,458.7,10.4,4e-05,0.12798,-0.99178,-1e-05
2022-11-30T14:39:19.556140,-49.8,458.9,10.4,4e-05,0.12798,-0.99178,-2e-05
2022-11-30T14:39:19.623705,-49.5,459.1,10.4,3e-05,0.12798,-0.99178,-2e-05
2022-11-30T14:39:19.689657,-49.1,459.3,10.4,2e-05,0.12797,-0.99178,-2e-05
