Timestamp;Current;Voltage
2022-11-30T16:05:04.0087650Z;0.0;0.0
2022-11-30T16:05:04.0089650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0091650Z;0.0;0.0
2022-11-30T16:05:04.0093650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0095650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0097650Z;0.0;0.0
2022-11-30T16:05:04.0099650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0101650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0103650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0105650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0107650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0109650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0111650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0113650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0115650Z;0.0;0.0860595703125
2022-11-30T16:05:04.0117650Z;0.0;0.057373046875
2022-11-30T16:05:04.0119650Z;0.0;0.057373046875
2022-11-30T16:05:04.0121650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0123650Z;0.0;0.057373046875
2022-11-30T16:05:04.0125650Z;0.0;0.057373046875
2022-11-30T16:05:04.0127650Z;0.0;0.057373046875
2022-11-30T16:05:04.0129650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0131650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0133650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0135650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0137650Z;0.0;0.0
2022-11-30T16:05:04.0139650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0141650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0143650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0145650Z;0.0;0.0
2022-11-30T16:05:04.0147650Z;0.0;0.0
2022-11-30T16:05:04.0149650Z;0.0;0.0
2022-11-30T16:05:04.0151650Z;0.0;0.0
2022-11-30T16:05:04.0153650Z;0.0;0.0
2022-11-30T16:05:04.0155650Z;0.0;0.0
2022-11-30T16:05:04.0157650Z;0.0;0.0
2022-11-30T16:05:04.0159650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0161650Z;0.0;0.0
2022-11-30T16:05:04.0163650Z;0.0;0.0
2022-11-30T16:05:04.0165650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0167650Z;0.0;0.0
2022-11-30T16:05:04.0169650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0171650Z;0.0;0.0
2022-11-30T16:05:04.0173650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0175650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0177650Z;0.0;0.0
2022-11-30T16:05:04.0179650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0181650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0183650Z;0.0;0.057373046875
2022-11-30T16:05:04.0185650Z;0.0;0.057373046875
2022-11-30T16:05:04.0187650Z;0.0;0.057373046875
2022-11-30T16:05:04.0189650Z;0.0;0.057373046875
2022-11-30T16:05:04.0191650Z;0.0;0.057373046875
2022-11-30T16:05:04.0193650Z;0.0;0.057373046875
2022-11-30T16:05:04.0195650Z;0.0;0.057373046875
2022-11-30T16:05:04.0197650Z;0.48828125;0.057373046875
2022-11-30T16:05:04.0199650Z;0.0;0.057373046875
2022-11-30T16:05:04.0201650Z;0.0;0.057373046875
2022-11-30T16:05:04.0203650Z;0.48828125;0.0860595703125
2022-11-30T16:05:04.0205650Z;0.0;0.057373046875
2022-11-30T16:05:04.0207650Z;0.0;0.057373046875
2022-11-30T16:05:04.0209650Z;0.0;0.057373046875
2022-11-30T16:05:04.0211650Z;0.0;0.057373046875
2022-11-30T16:05:04.0213650Z;0.48828125;0.057373046875
2022-11-30T16:05:04.0215650Z;0.48828125;0.057373046875
2022-11-30T16:05:04.0217650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0219650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0221650Z;0.0;0.0
2022-11-30T16:05:04.0223650Z;0.0;0.0
2022-11-30T16:05:04.0225650Z;0.48828125;0.0286865234375
2022-11-30T16:05:04.0227650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0229650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0231650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0233650Z;0.0;0.057373046875
2022-11-30T16:05:04.0235650Z;0.48828125;0.057373046875
2022-11-30T16:05:04.0237650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0239650Z;0.0;0.057373046875
2022-11-30T16:05:04.0241650Z;0.0;0.0286865234375
2022-11-30T16:05:04.0243650Z;0.0;0.057373046875
2022-11-30T16:05:04.0245650Z;0.48828125;0.057373046875
2022-11-30T16:05:04.0247650Z;0.0;0.057373046875
2022-11-30T16:05:04.0249650Z;0.0;0.057373046875
2022-11-30T16:05:04.0251650Z;0.0;0.0860595703125
2022-11-30T16:05:04.0253650Z;0.0;0.0860595703125
2022-11-30T16:05:04.0255650Z;0.0;0.057373046875
2022-11-30T16:05:04.0257650Z;0.0;0.0860595703125
2022-11-30T16:05:04.0259650Z;0.0;0.0860595703125
2022-11-30T16:05:04.0261650Z;0.48828125;0.057373046875
2022-11-30T16:05:04.0263650Z;0.0;0.057373046875
2022-11-30T16:05:04.0265650Z;0.0;0.057373046875
2022-11-30T16:05:04.0267650Z;0.0;0.057373046875
2022-11-30T16:05:04.0269650Z;0.0;0.057373046875
